Annotation ID,User ID,Task,Scene,Preposition,Figure,Ground,Cam Location,Cam Rotation,Time
c3d1551a-a6bb-45f6-9da4-dd140b8e4503,5,sfg,scene3-sfg,on top of,jar.001,table.001,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.7138, -0.1036,  0.6926)
            (0.7002,  0.1056, -0.7060)
            (0.0000,  0.9891,  0.1479)>",570.138244628906
bd9c573f-50fe-432c-9c96-fa6624069aa2,5,sfg,scene3-sfg,below,bookshelf,window,"<Vector (-1.3228, -1.9524, 1.8000)>","<Matrix 3x3 (0.9511,  0.0291,  0.3073)
            (0.3087, -0.0897, -0.9469)
            (0.0000,  0.9956, -0.0943)>",596.898376464844
b50bca12-e01b-4afa-af63-5d219f20d8a1,7,sfg,scene2-sfg,against,chair,Floor,"<Vector (-2.9614, 3.5213, 2.0649)>","<Matrix 3x3 (-0.0747, -0.7392, 0.6694)
            ( 0.9972, -0.0554, 0.0502)
            ( 0.0000,  0.6713, 0.7412)>",104.924598693848
2e34b022-0bc1-4f36-9e9e-22afa99a9a17,7,sfg,scene2-sfg,against,box,table.001,"<Vector (-2.9614, 3.5213, 2.0649)>","<Matrix 3x3 (0.2213, -0.4802,  0.8488)
            (0.9752,  0.1090, -0.1927)
            (0.0000,  0.8704,  0.4925)>",111.626029968262
27e671c5-cd23-4adf-8d7c-480b370a072f,7,sfg,scene2-sfg,against,jar.001,lamp,"<Vector (-2.9614, 3.5213, 2.0649)>","<Matrix 3x3 (0.2135, -0.3447,  0.9141)
            (0.9769,  0.0753, -0.1998)
            (0.0000,  0.9357,  0.3529)>",114.926734924316
0bfff5de-0a8b-4c72-abd8-bfa8018f0993,7,sfg,scene2-sfg,against,book.001,bookshelf,"<Vector (-2.9614, 3.5213, 2.0649)>","<Matrix 3x3 ( 0.7314, 0.2315, -0.6415)
            (-0.6819, 0.2483, -0.6880)
            ( 0.0000, 0.9406,  0.3394)>",122.411666870117
00a69916-fdc0-4e3b-bbad-d5871bb1cbfc,7,sfg,scene2-sfg,against,Pencil.001,cup,"<Vector (-3.2433, 3.7306, 2.0649)>","<Matrix 3x3 (-0.9753, -0.1105, 0.1914)
            ( 0.2210, -0.4875, 0.8447)
            ( 0.0000,  0.8661, 0.4999)>",131.262069702148
507e1c37-829f-4352-a0e3-28cb4cbb4e7b,7,sfg,scene2-sfg,inside,apple.008,bowl_001,"<Vector (-3.2433, 3.7306, 2.0649)>","<Matrix 3x3 (-0.9176, -0.1898, 0.3493)
            ( 0.3975, -0.4381, 0.8063)
            ( 0.0000,  0.8787, 0.4775)>",141.926132202148
a40bf142-29a1-4fa3-a4c2-72e5ca791bcb,7,sfg,scene2-sfg,on top of,apple.006,dish.001,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.1948, -0.3773,  0.9054)
            (0.9808,  0.0749, -0.1798)
            (0.0000,  0.9231,  0.3847)>",178.717147827148
cf49ff0e-b9e5-434c-b9e2-8fcadd0480ed,7,sfg,scene2-sfg,on top of,spoon.001,dish.001,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.2493, -0.3157,  0.9156)
            (0.9684,  0.0813, -0.2357)
            (0.0000,  0.9454,  0.3260)>",183.099411010742
8bd92310-dae0-4578-8b81-e61418679419,7,sfg,scene2-sfg,on top of,Cube.002,notepad_001,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.3485, -0.2596,  0.9007)
            (0.9373,  0.0965, -0.3349)
            (0.0000,  0.9609,  0.2769)>",184.315780639648
47096433-2757-4f1d-b775-514b39ced563,7,sfg,scene2-sfg,on top of,Cube.001,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.2936, -0.3219,  0.9001)
            (0.9559,  0.0989, -0.2765)
            (0.0000,  0.9416,  0.3367)>",186.198654174805
e7bcfde7-d874-403e-95ce-0b0a9ebfd577,7,sfg,scene2-sfg,on top of,dish.001,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.3894, -0.2827,  0.8766)
            (0.9210,  0.1195, -0.3706)
            (0.0000,  0.9517,  0.3070)>",187.664962768555
a7c351a7-3d28-4e9b-b7bb-5619edb88162,7,sfg,scene2-sfg,on top of,Cube.002,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.3746, -0.2972,  0.8783)
            (0.9271,  0.1201, -0.3549)
            (0.0000,  0.9473,  0.3205)>",189.247909545898
1f936e79-a75d-4814-b35b-93e379650ad5,7,sfg,scene2-sfg,on top of,notepad_001,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.3560, -0.2767,  0.8926)
            (0.9344,  0.1054, -0.3401)
            (0.0000,  0.9552,  0.2961)>",190.364303588867
7fe41f5d-e619-4f28-8baf-95bd9c670fca,7,sfg,scene2-sfg,on top of,cup,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.2455, -0.2631,  0.9330)
            (0.9694,  0.0666, -0.2363)
            (0.0000,  0.9625,  0.2714)>",192.647079467773
3d7c4a96-1e08-4572-8a23-1c12ad1b59c8,7,sfg,scene2-sfg,on top of,apple.006,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (-0.0799, -0.3782, 0.9223)
            ( 0.9968, -0.0303, 0.0739)
            ( 0.0000,  0.9253, 0.3794)>",195.363082885742
63600c24-5c39-4a5b-8549-473e1326c44b,7,sfg,scene2-sfg,on top of,notebook.001,Table,"<Vector (-2.0974, 1.5427, 1.2955)>","<Matrix 3x3 (0.0420, -0.3391,  0.9398)
            (0.9991,  0.0143, -0.0395)
            (0.0000,  0.9407,  0.3394)>",196.162887573242
fdd37239-f81d-4b8b-8b1f-63c4ca57147c,7,sfg,scene2-sfg,on top of,banana.000,bowl_001,"<Vector (-3.4231, 1.6891, 1.7209)>","<Matrix 3x3 (-0.0480, -0.7916, 0.6092)
            ( 0.9988, -0.0380, 0.0293)
            ( 0.0000,  0.6099, 0.7925)>",202.294723510742
b6578fc8-163d-489b-838e-a22af9c21047,7,sfg,scene2-sfg,on top of,folder,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.4547, -0.3047,  0.8369)
            (0.8906,  0.1555, -0.4273)
            (0.0000,  0.9397,  0.3421)>",207.343490600586
bad7c1c2-bd34-4ba1-89f1-168b80076a09,7,sfg,scene2-sfg,on top of,Pencil.003,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.7131, -0.2171,  0.6666)
            (0.7010,  0.2209, -0.6781)
            (0.0000,  0.9509,  0.3097)>",209.32633972168
f79cc54e-c952-46af-971b-53ca0ef5f80b,7,sfg,scene2-sfg,on top of,paper.002,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.7758, -0.2209,  0.5910)
            (0.6309,  0.2716, -0.7267)
            (0.0000,  0.9367,  0.3502)>",210.442733764648
bf6b53ed-79f7-47c8-948a-0574464ece38,7,sfg,scene2-sfg,on top of,Cube.000,paper.002,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.7215, -0.2012,  0.6625)
            (0.6924,  0.2097, -0.6904)
            (0.0000,  0.9569,  0.2906)>",211.742416381836
981a214e-b4d9-4b93-871b-2c85e37dbf0c,7,sfg,scene2-sfg,on top of,Cube.000,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.8521, -0.1232,  0.5087)
            (0.5233,  0.2007, -0.8282)
            (0.0000,  0.9719,  0.2355)>",212.908798217773
53853b3d-0c07-4bad-a3c8-c37456d57922,7,sfg,scene2-sfg,on top of,mug.001,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.8674, -0.1019,  0.4870)
            (0.4975,  0.1777, -0.8491)
            (0.0000,  0.9788,  0.2048)>",213.841903686523
cf63fad5-c7a9-405c-adfd-506a9657c604,7,sfg,scene2-sfg,on top of,jar.001,lamp,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.8293, -0.0925,  0.5510)
            (0.5586,  0.1373, -0.8180)
            (0.0000,  0.9862,  0.1655)>",215.274887084961
8fb70348-218a-4195-9e5d-a0fe6766c02c,7,sfg,scene2-sfg,on top of,lamp,table.001,"<Vector (-5.0491, 2.2617, 1.2030)>","<Matrix 3x3 (0.8800, -0.1052,  0.4631)
            (0.4748,  0.1950, -0.8582)
            (0.0000,  0.9752,  0.2216)>",216.324630737305
c033cb68-049f-4690-ac12-c1abadf75319,7,sfg,scene2-sfg,on top of,mug,bookshelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.9967,  0.0002,  0.0807)
            (0.0807, -0.0023, -0.9968)
            (0.0000,  1.0000, -0.0023)>",222.956344604492
c134ef83-7153-4520-bcf9-72587b65ddac,7,sfg,scene2-sfg,on top of,ball,bookshelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.7075,  0.1122,  0.6977)
            (0.7066, -0.1123, -0.6986)
            (0.0000,  0.9873, -0.1588)>",224.022750854492
3cf6c00f-711a-438a-80b5-b5a3ec4a82c7,7,sfg,scene2-sfg,on top of,ball.001,jar,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.3912, 0.1565,  0.9069)
            ( 0.9202, 0.0665,  0.3856)
            ( 0.0000, 0.9855, -0.1700)>",227.438583374023
4f51feae-d32f-4cc4-a7a8-24d78a28f753,7,sfg,scene2-sfg,on top of,jar,shelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.3653, 0.1267,  0.9222)
            ( 0.9308, 0.0497,  0.3619)
            ( 0.0000, 0.9907, -0.1361)>",230.071273803711
cf5eb406-b986-4dc0-8542-85da191e86c1,7,sfg,scene2-sfg,on top of,ball.001,shelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 ( 0.8554, 0.0623, -0.5142)
            (-0.5179, 0.1029, -0.8493)
            ( 0.0000, 0.9928,  0.1203)>",235.786544799805
77fa2d18-d198-453e-814b-939c7aaf6e00,7,sfg,scene2-sfg,on,Cube.002,notepad_001,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.3012, -0.1471, 0.9422)
            ( 0.9535, -0.0465, 0.2976)
            ( 0.0000,  0.9881, 0.1542)>",243.251388549805
545fe464-16bf-4ff2-a0cf-25b2741fea0c,7,sfg,scene2-sfg,on,apple.006,dish.001,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.5630, -0.1623, 0.8104)
            ( 0.8264, -0.1106, 0.5520)
            ( 0.0000,  0.9805, 0.1964)>",246.400619506836
9d297ee7-eb9c-4727-b27a-385cfcf00078,7,sfg,scene2-sfg,on,spoon.001,dish.001,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.5480, -0.1923, 0.8141)
            ( 0.8364, -0.1260, 0.5334)
            ( 0.0000,  0.9732, 0.2299)>",249.549850463867
511702f0-fd15-4785-aacb-7e5cd81dfcaa,7,sfg,scene2-sfg,on,dish.001,Table,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.4168, -0.2517, 0.8735)
            ( 0.9089, -0.1154, 0.4006)
            ( 0.0000,  0.9609, 0.2769)>",250.832870483398
988a60d5-b570-47a0-b499-ec53a66bb7b7,7,sfg,scene2-sfg,on,spoon,Table,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.2377, -0.1853, 0.9535)
            ( 0.9713, -0.0454, 0.2333)
            ( 0.0000,  0.9817, 0.1908)>",256.714782714844
12f3359d-0a08-47e3-b3db-3b021f62dddd,7,sfg,scene2-sfg,on,Cube.001,Table,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.2840, -0.1749, 0.9428)
            ( 0.9588, -0.0518, 0.2793)
            ( 0.0000,  0.9833, 0.1824)>",258.381042480469
27c816d5-60ea-4f2b-ba5a-862c2d3c24a1,7,sfg,scene2-sfg,on,mug.002,Table,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.4205, -0.1143, 0.9001)
            ( 0.9072, -0.0530, 0.4172)
            ( 0.0000,  0.9921, 0.1259)>",259.580749511719
c13fa784-d30d-4f4d-ad10-8227b35a6a57,7,sfg,scene2-sfg,on,banana.000,bowl_001,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.3986, -0.1103, 0.9105)
            ( 0.9171, -0.0479, 0.3957)
            ( 0.0000,  0.9928, 0.1203)>",261.247009277344
6ac3a28e-85ba-4bb2-8920-a922c36bca25,7,sfg,scene2-sfg,on,jar,shelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.4132, 0.1804,  0.8926)
            ( 0.9106, 0.0819,  0.4050)
            ( 0.0000, 0.9802, -0.1981)>",263.496459960938
33194cb1-917f-434e-b77d-0d35efdafceb,7,sfg,scene2-sfg,on,ball.001,jar,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.4041, 0.1658,  0.8996)
            ( 0.9147, 0.0733,  0.3974)
            ( 0.0000, 0.9835, -0.1813)>",265.762573242187
c0fa9855-32b7-4930-8c4f-848abddb7134,7,sfg,scene2-sfg,on,ball.001,shelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.2085, -0.1148,  0.9713)
            (0.9780,  0.0245, -0.2070)
            (0.0000,  0.9931,  0.1174)>",267.662109375
5dfa3f10-8504-4b43-b359-f4d27db6ccf6,7,sfg,scene2-sfg,on,book,bookshelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 ( 0.9970, 0.0040, -0.0770)
            (-0.0771, 0.0518, -0.9957)
            ( 0.0000, 0.9987,  0.0520)>",270.894653320312
cc4e4283-f3e9-4a54-a2cb-19c2f9773290,7,sfg,scene2-sfg,on,mug,bookshelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.9992, -0.0017,  0.0387)
            (0.0388,  0.0434, -0.9983)
            (0.0000,  0.9991,  0.0434)>",272.094360351563
298e64b9-dc40-4260-81d8-0844fbc1dc61,7,sfg,scene2-sfg,on,ball,bookshelf,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.9840, -0.0349,  0.1744)
            (0.1778,  0.1933, -0.9649)
            (0.0000,  0.9805,  0.1964)>",274.3271484375
c7957646-8dbb-4b52-858d-7d4e34dd74d1,7,sfg,scene2-sfg,on,bookshelf,Floor,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.9999, -0.0078,  0.0101)
            (0.0128,  0.6090, -0.7931)
            (0.0000,  0.7932,  0.6091)>",275.893432617187
023b80f1-93ce-4485-a8cb-dd26264e25b0,7,sfg,scene2-sfg,on,Table,Floor,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (-0.5842, -0.5337, 0.6114)
            ( 0.8115, -0.3843, 0.4402)
            ( 0.0000,  0.7533, 0.6577)>",278.159545898438
30d922ae-541b-4f3b-ab0e-7ea91bbda550,7,sfg,scene2-sfg,on,chair,Floor,"<Vector (-1.9711, 2.6246, 1.2030)>","<Matrix 3x3 (0.2686, -0.3217,  0.9079)
            (0.9632,  0.0897, -0.2532)
            (0.0000,  0.9426,  0.3340)>",280.642272949219
63b9e965-1457-4d11-8c83-197dad47adef,7,sfg,scene2-sfg,on,book.002,Floor,"<Vector (-1.4668, 4.2415, 1.2030)>","<Matrix 3x3 (-0.2065, -0.4963, 0.8433)
            ( 0.9784, -0.1047, 0.1780)
            ( 0.0000,  0.8618, 0.5073)>",286.490844726563
1776af60-8f66-4af7-9044-0944bd0b4979,7,sfg,scene2-sfg,on,banana.004,Floor,"<Vector (-1.4668, 4.2415, 1.2030)>","<Matrix 3x3 (-0.0899, -0.5125, 0.8540)
            ( 0.9959, -0.0462, 0.0771)
            ( 0.0000,  0.8574, 0.5146)>",288.023803710937
344825c1-fd36-44d8-b88d-3c9e15f914d0,7,sfg,scene2-sfg,on,Cube.000,paper.002,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (-0.1947, -0.2446, 0.9499)
            ( 0.9808, -0.0486, 0.1886)
            ( 0.0000,  0.9684, 0.2493)>",290.923095703125
349b0178-019a-4d7d-bc34-38e6c29a1a51,7,sfg,scene2-sfg,on,Cube.000,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (-0.1356, -0.2388, 0.9616)
            ( 0.9907, -0.0327, 0.1316)
            ( 0.0000,  0.9706, 0.2410)>",292.156127929687
8abb3551-d87c-4499-9a71-487f1a825d02,7,sfg,scene2-sfg,on,paper.002,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (-0.0540, -0.1793, 0.9823)
            ( 0.9985, -0.0097, 0.0531)
            ( 0.0000,  0.9838, 0.1796)>",293.455810546875
b4dd2a4d-4395-4bbb-bc91-d1fb8fe1fc83,7,sfg,scene2-sfg,on,Pencil.003,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (0.0060, -0.2271,  0.9739)
            (0.9999,  0.0014, -0.0058)
            (0.0000,  0.9739,  0.2271)>",294.538879394531
c35e123a-59b1-4959-990c-0a754d199432,7,sfg,scene2-sfg,on,mug.001,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (0.3541, -0.2254,  0.9077)
            (0.9351,  0.0854, -0.3437)
            (0.0000,  0.9706,  0.2410)>",296.205139160156
52d9afdf-f07c-4e6e-8d2a-aebc80ca4a2a,7,sfg,scene2-sfg,on,lamp,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (0.3616, -0.1857,  0.9137)
            (0.9323,  0.0720, -0.3544)
            (0.0000,  0.9800,  0.1992)>",297.504821777344
d7b1a44b-f793-42f8-85c2-4ce834edaeff,7,sfg,scene2-sfg,on,jar.001,lamp,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (0.3616, -0.1596,  0.9186)
            (0.9323,  0.0619, -0.3563)
            (0.0000,  0.9853,  0.1711)>",298.871154785156
26a10a92-5d72-4228-8cfb-e830d8beb280,7,sfg,scene2-sfg,on,jar.001,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (-0.4635, -0.1591, 0.8717)
            ( 0.8860, -0.0832, 0.4560)
            ( 0.0000,  0.9838, 0.1796)>",301.453857421875
b2ab4c07-363f-49f6-b0b2-8d9802282f2e,7,sfg,scene2-sfg,on,folder,table.001,"<Vector (-4.3376, 3.4842, 1.1984)>","<Matrix 3x3 (-0.3579, -0.1939, 0.9135)
            ( 0.9337, -0.0743, 0.3501)
            ( 0.0000,  0.9782, 0.2076)>",302.670227050781
aaaafb3e-f086-49d8-8ec1-02653b5c2016,7,sfg,scene2-sfg,inside,book,bookshelf,"<Vector (-1.3838, 4.3612, 1.4075)>","<Matrix 3x3 (0.9338, -0.0832,  0.3477)
            (0.3575,  0.2173, -0.9083)
            (0.0000,  0.9726,  0.2327)>",322.682006835937
9dae6999-ba86-444c-aefa-62d4ed31a7ef,7,sfg,scene2-sfg,on,spoon,notepad_001,"<Vector (-3.2175, 3.6925, 1.4481)>","<Matrix 3x3 (-0.9882, -0.0538, 0.1428)
            ( 0.1526, -0.3486, 0.9248)
            ( 0.0000,  0.9357, 0.3528)>",376.535522460937
76bec830-3be2-494e-9a50-27fa2c32e331,7,sfg,scene2-sfg,on,notepad_001,Table,"<Vector (-3.2175, 3.6925, 1.4481)>","<Matrix 3x3 (-0.9809, -0.0710, 0.1805)
            ( 0.1939, -0.3592, 0.9130)
            ( 0.0000,  0.9306, 0.3661)>",377.351989746094
cc5004ec-6258-4b3d-846f-1ba9d2739929,7,sfg,scene2-sfg,on,Cube.002,Table,"<Vector (-3.2175, 3.6925, 1.4481)>","<Matrix 3x3 (-0.9997,  0.0081, -0.0214)
            (-0.0228, -0.3527,  0.9355)
            ( 0.0000,  0.9357,  0.3528)>",379.568115234375
0aeb254c-6c0c-455c-898b-8696dc3486dc,7,sfg,scene2-sfg,on,apple.006,Table,"<Vector (-3.2175, 3.6925, 1.4481)>","<Matrix 3x3 (-0.9999, -0.0010, 0.0030)
            ( 0.0032, -0.3313, 0.9436)
            ( 0.0000,  0.9436, 0.3313)>",387.316223144531
0bb9b86a-f665-477b-adc3-4fc3571fb173,7,sfg,scene2-sfg,on,notebook.001,Table,"<Vector (-3.3844, 2.2511, 1.0697)>","<Matrix 3x3 (-0.9923, -0.0370, 0.1171)
            ( 0.1228, -0.2992, 0.9463)
            ( 0.0000,  0.9535, 0.3015)>",389.09912109375
684fa440-e77a-4740-b528-4806cbecd32f,7,sfg,scene2-sfg,on,Pencil.001,cup,"<Vector (-3.9510, 3.0677, 1.0697)>","<Matrix 3x3 (-0.9715,  0.0284, -0.2349)
            (-0.2366, -0.1168,  0.9646)
            ( 0.0000,  0.9928,  0.1202)>",392.081726074219
355f2fae-ca40-455e-95a0-9e13a0d92e68,7,sfg,scene2-sfg,on,cup,Table,"<Vector (-3.9510, 3.0677, 1.0697)>","<Matrix 3x3 (-0.9948,  0.0184, -0.0990)
            (-0.1007, -0.1814,  0.9783)
            ( 0.0000,  0.9833,  0.1824)>",393.164794921875
63a875e9-1d2a-4e19-9519-87574be49f66,7,sfg,scene2-sfg,on,book.001,Floor,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 ( 0.9000, 0.1467, -0.4102)
            (-0.4356, 0.3030, -0.8476)
            ( 0.0000, 0.9417,  0.3367)>",404.145446777344
91f05cdd-57b6-43eb-8485-b296e60e488b,7,sfg,scene2-sfg,on,box.001,Floor,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 (0.9987, -0.0192,  0.0453)
            (0.0492,  0.3894, -0.9198)
            (0.0000,  0.9209,  0.3899)>",406.811462402344
8eb3b209-0f57-4ea9-af37-ba4ccc3670d7,7,sfg,scene2-sfg,on,box,Floor,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 (0.9141, -0.2514,  0.3179)
            (0.4052,  0.5671, -0.7171)
            (0.0000,  0.7844,  0.6203)>",408.277770996094
0e42ed16-a14c-4035-ad4d-7a34aa45be7e,7,sfg,scene2-sfg,on,shelf,wall,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 (0.4542,  0.2604,  0.8520)
            (0.8908, -0.1328, -0.4344)
            (0.0000,  0.9564, -0.2923)>",414.15966796875
f53d28be-a8d0-4f99-9925-6e92cc1a9b27,7,sfg,scene2-sfg,on,table.001,Floor,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 ( 0.9356, 0.0792, -0.3440)
            (-0.3530, 0.2099, -0.9118)
            ( 0.0000, 0.9746,  0.2243)>",417.275573730469
6cffb97c-324e-44ee-912b-4f7926040f00,7,sfg,scene2-sfg,on,window,wall.001,"<Vector (-4.7187, 0.7539, 1.5460)>","<Matrix 3x3 ( 0.8087, -0.1067, -0.5784)
            (-0.5881, -0.1467, -0.7954)
            ( 0.0000,  0.9835, -0.1813)>",419.841613769531
3253523d-cb4d-4a71-9504-03f038f4c58f,7,sfg,scene2-sfg,on top of,Pencil.001,cup,"<Vector (-1.8975, 1.7109, 1.5912)>","<Matrix 3x3 (0.0475, -0.3710,  0.9275)
            (0.9988,  0.0177, -0.0441)
            (0.0000,  0.9285,  0.3714)>",451.067321777344
76d2940f-cafb-4adb-b26a-883f568f0f4e,7,sfg,scene2-sfg,on top of,spoon,Table,"<Vector (-1.8975, 1.7109, 1.5912)>","<Matrix 3x3 (0.1628, -0.3507,  0.9223)
            (0.9866,  0.0579, -0.1522)
            (0.0000,  0.9348,  0.3554)>",453.450073242188
c63c81ce-16f0-4ac7-96c7-363a11f989ab,7,sfg,scene2-sfg,in,book,bookshelf,"<Vector (-1.2515, 3.5928, 1.5912)>","<Matrix 3x3 (0.8528, -0.1431,  0.5021)
            (0.5220,  0.2338, -0.8203)
            (0.0000,  0.9618,  0.2741)>",482.076416015625
a8999a7c-ab40-4c1f-8fa5-001c38f91754,7,sfg,scene2-sfg,in,apple.008,bowl_001,"<Vector (-5.2885, 2.7412, 2.0356)>","<Matrix 3x3 (-0.6557,  0.4014, -0.6395)
            (-0.7549, -0.3486,  0.5554)
            ( 0.0000,  0.8470,  0.5316)>",486.342041015625
7d0a95fb-b267-4c9f-a0a6-5aff857ec035,7,sfg,scene2-sfg,above,ball.001,jar,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (-0.2467, -0.0475, 0.9680)
            ( 0.9690, -0.0121, 0.2464)
            ( 0.0000,  0.9989, 0.0490)>",495.523132324219
08ef76f6-826c-44f9-8fe2-f14683922e89,7,sfg,scene2-sfg,above,notebook,Floor,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.0966, -0.4901,  0.8664)
            (0.9952,  0.0475, -0.0841)
            (0.0000,  0.8705,  0.4924)>",503.087951660156
c596247a-dc61-4b59-8f42-980930a9734c,7,sfg,scene2-sfg,above,spoon,Floor,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.1422, -0.5381,  0.8308)
            (0.9897,  0.0773, -0.1194)
            (0.0000,  0.8394,  0.5437)>",505.354064941406
58dfe7bf-76ec-4d5c-a7f4-ef280ac395b4,7,sfg,scene2-sfg,above,light,Floor,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.5419, -0.6860,  0.4856)
            (0.8403,  0.4423, -0.3131)
            (0.0000,  0.5778,  0.8162)>",513.802001953125
ee36c80d-9f77-4b80-9306-48d3824baa7b,7,sfg,scene2-sfg,above,light,Table,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (-0.2233, -0.5323, 0.8166)
            ( 0.9746, -0.1220, 0.1871)
            ( 0.0000,  0.8378, 0.5461)>",516.334716796875
3b946e51-dc8b-4d7c-a9b4-e4451b89a058,7,sfg,scene2-sfg,above,light,Robot,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (-0.4162, -0.3473, 0.8404)
            ( 0.9092, -0.1590, 0.3847)
            ( 0.0000,  0.9242, 0.3820)>",518.900756835938
a6fdbe9a-0dca-4112-8b63-39fdd4444bc5,7,sfg,scene2-sfg,above,window,bookshelf,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.9063, -0.1613,  0.3904)
            (0.4223,  0.3462, -0.8378)
            (0.0000,  0.9242,  0.3820)>",523.033081054688
59931ed8-f998-44ac-8000-1f8e48efdc1e,7,sfg,scene2-sfg,above,book,book.001,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.9105, -0.2227,  0.3482)
            (0.4132,  0.4907, -0.7672)
            (0.0000,  0.8425,  0.5389)>",529.164916992188
f1c5c85a-449c-436d-9ede-c7808830dfec,7,sfg,scene2-sfg,above,Cube.000,paper.002,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.2267, -0.2776,  0.9336)
            (0.9738,  0.0646, -0.2173)
            (0.0000,  0.9586,  0.2851)>",535.313415527344
bf2dc8c2-17c1-41b5-bb3d-fcd4041949cb,7,sfg,scene2-sfg,against,spoon,notepad_001,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.1025, -0.4823,  0.8700)
            (0.9946,  0.0497, -0.0897)
            (0.0000,  0.8747,  0.4849)>",551.876037597656
